Sample_ID,Plot,DateWeighed,DateFiltered,DateDelivered ,FalcoStandingTubeWeight wOutLid.g,WetSample Weigh.g,Study,Year,Location,SiteYear,Block,TrtNo,Trt,Residue,Herbicide,CovCropStg,CovCrop,CovStgResII,CovStgRes,Assay,AppTiming,TestHerb.ppm,StdHerb.ppm,Ratio,Background.ppm,pyroxasulfone.mgL,DepWashSum.ppm,RyeBio,VetchBio,CloverBio,
3P407D,407,45105,45114,45114,10.63,15.58,Petris,2023,PA,PA23,B4,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,21 DAT,0.1372,0.29,0.473103448,0.0013,0.1372,0.2194,103,0,0,
3P101W,101,45132,45133,45133,10.6,18.8,Petris,2023,PA,PA23,B1,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,21 DAT,0.0301,0.29,0.103793103,0.0013,0.0301,0.0973,44.4,74.2,0,
3P111W,111,45132,45133,45133,10.59,18.3,Petris,2023,PA,PA23,B2,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,21 DAT,0.01,0.29,0.034482759,0.0013,0.01,0.1,77,0,0,
3P404W,404,45132,45133,45133,10.59,19.3,Petris,2023,PA,PA23,B3,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,21 DAT,0.0156,0.29,0.053793103,0.0013,0.0156,0.0857,85.4,47.8,0,
3P407W,407,45132,45133,45133,10.74,16.81,Petris,2023,PA,PA23,B4,12,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,21 DAT,0.0822,0.29,0.283448276,0.0013,0.0822,0.2194,103,0,0,
3PCST1,STD,45120,45140,45140,10.7,15.29,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,anthesis,control,control,control,control,0 DAT,0.4701,0.6,0.7835,0.0013,0.4701,na,na,na,na,
3PCST2,STD,45120,45140,45140,10.53,15.22,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,anthesis,control,control,control,control,0 DAT,0.7187,0.6,1.197833333,0.0013,0.7187,na,na,na,na,
3PCST3,STD,45120,45140,45140,10.56,15.45,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,anthesis,control,control,control,control,0 DAT,0.582,0.6,0.97,0.0013,0.582,na,na,na,na,
3PCST4,STD,45120,45140,45140,10.56,15.48,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,anthesis,control,control,control,control,0 DAT,0.6543,0.6,1.0905,0.0013,0.6543,na,na,na,na,
3PUTC1,UTC,45132,45133,45133,10.75,16.04,Petris,2023,PA,PA23,na,UTC,no,control,pyroxasulfone,control,control,control,control,control,control,0.0016,0.0013,1.230769231,0.0013,0.0016,na,na,na,na,
3PUTC2,UTC,45132,45133,45133,10.71,16.3,Petris,2023,PA,PA23,na,UTC,no,control,pyroxasulfone,control,control,control,control,control,control,0.001,0.0013,0.769230769,0.0013,0.001,na,na,na,na,
3PDST1,STD,45105,45114,45114,10.74,16.5,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,EPOST,control,control,control,control,21 DAT,0.3084,0.29,1.063448276,0.0013,0.3084,na,na,na,na,
3PDST2,STD,45105,45114,45114,10.45,15.63,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,EPOST,control,control,control,control,21 DAT,0.2762,0.29,0.952413793,0.0013,0.2762,na,na,na,na,
3PDST3,STD,45105,45114,45114,10.59,15.16,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,EPOST,control,control,control,control,21 DAT,0.3949,0.29,1.361724138,0.0013,0.3949,na,na,na,na,
3PDST4,STD,45105,45114,45114,10.46,16.01,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,EPOST,control,control,control,control,21 DAT,0.1817,0.29,0.626551724,0.0013,0.1817,na,na,na,na,
3P105D,105,45120,45140,45140,10.72,15.66,Petris,2023,PA,PA23,B1,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,0 DAT,0.5111,0.49,1.043061224,0.0013,0.5111,0.5479,83.38,0,0,
3P208D,208,45113,45114,45114,10.541,15.934,Petris,2023,PA,PA23,B2,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,0 DAT,0.295,0.49,0.602040816,0.0013,0.295,0.3158,103.29,0,0,
3P312D,312,45120,45140,45140,10.63,15.68,Petris,2023,PA,PA23,B4,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,0 DAT,0.3482,0.49,0.710612245,0.0013,0.3482,0.3777,46.86,0,0,
3P402D,402,45120,45140,45140,10.47,15.59,Petris,2023,PA,PA23,B3,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,0 DAT,0.5626,0.49,1.148163265,0.0013,0.5626,0.5737,90.75,0,0,
3P105W,105,45132,45133,45133,10.52,15.55,Petris,2023,PA,PA23,B1,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,0 DAT,0.0368,0.49,0.075102041,0.0013,0.0368,0.5479,83.38,0,0,
3P208W,208,45132,45133,45133,10.46,16.08,Petris,2023,PA,PA23,B2,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,0 DAT,0.0208,0.49,0.04244898,0.0013,0.0208,0.3158,103.29,0,0,
3P312W,312,45132,45133,45133,10.71,19.54,Petris,2023,PA,PA23,B4,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,0 DAT,0.0295,0.49,0.060204082,0.0013,0.0295,0.3777,46.86,0,0,
3P402W,402,45132,45133,45133,10.59,17.73,Petris,2023,PA,PA23,B3,1,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,0 DAT,0.0111,0.49,0.022653061,0.0013,0.0111,0.5737,90.75,0,0,
3P108D,108,45105,45114,45114,10.61,16.18,Petris,2023,PA,PA23,B2,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.2049,0.29,0.706551724,0.0013,0.2049,0.3468,75.8,0,0,
3P205D,205,45105,45114,45114,10.61,15.05,Petris,2023,PA,PA23,B1,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.2508,0.29,0.864827586,0.0013,0.2508,0.2934,93.9,0,0,
3P302D,302,45105,45114,45114,10.55,15.19,Petris,2023,PA,PA23,B3,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.2765,0.29,0.953448276,0.0013,0.2765,0.2989,42.6,0,0,
3P412D,412,45105,45114,45114,10.75,15.57,Petris,2023,PA,PA23,B4,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),deposition,21 DAT,0.2671,0.29,0.921034483,0.0013,0.2671,0.0973,82.5,0,0,
3P108W,108,45132,45133,45133,10.54,15.43,Petris,2023,PA,PA23,B2,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.1419,0.29,0.489310345,0.0013,0.1419,0.3468,75.8,0,0,
3P205W,205,45132,45133,45133,10.66,15.9,Petris,2023,PA,PA23,B1,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.0426,0.29,0.146896552,0.0013,0.0426,0.2934,93.9,0,0,
3P302W,302,45132,45133,45133,10.38,16.29,Petris,2023,PA,PA23,B3,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.0224,0.29,0.077241379,0.0013,0.0224,0.2989,42.6,0,0,
3P412W,412,45132,45133,45133,10.59,19.22,Petris,2023,PA,PA23,B4,7,yes,standing,pyroxasulfone,flagleaf,cereal rye,rye/flagleaf/stand,SECCE (flagleaf),washoff,21 DAT,0.0294,0.29,0.10137931,0.0013,0.0294,0.0973,82.5,0,0,
3PAST1,STD,45113,45114,45114,10.628,15.227,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,flagleaf,control,control,control,control,0 DAT,0.4644,0.49,0.947755102,0.0013,0.4644,na,na,na,na,
3PAST2,STD,45113,45114,45114,10.579,15.406,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,flagleaf,control,control,control,control,0 DAT,0.4635,0.49,0.945918367,0.0013,0.4635,na,na,na,na,
3PAST3,STD,45113,45114,45114,10.45,14.88,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,flagleaf,control,control,control,control,0 DAT,0.6069,0.49,1.238571429,0.0013,0.6069,na,na,na,na,
3PAST4,STD,45113,45114,45114,10.42,15.28,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,flagleaf,control,control,control,control,0 DAT,0.4651,0.49,0.949183673,0.0013,0.4651,na,na,na,na,92.84
3P104D,104,45113,45114,45114,10.43,14.07,Petris,2023,PA,PA23,B1,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,0 DAT,0.2107,0.41,0.513902439,0.0013,0.2107,0.2598,178.08,0,0,92.84
3P107D,107,45113,45114,45114,10.622,15.241,Petris,2023,PA,PA23,B2,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,0 DAT,0.2168,0.41,0.528780488,0.0013,0.2168,0.2401,189.616,0,0,
3P403D,403,45120,45140,45140,10.47,15.66,Petris,2023,PA,PA23,B3,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,0 DAT,0.2079,0.41,0.507073171,0.0013,0.2079,0.2345,134.624,0,0,
3P410D,410,45113,45114,45114,10.418,15.615,Petris,2023,PA,PA23,B4,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,0 DAT,0.1882,0.41,0.45902439,0.0013,0.1882,0.2119,159.824,0,0,
3P104W,104,45132,45133,45133,10.7,16.44,Petris,2023,PA,PA23,B1,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,0 DAT,0.0491,0.41,0.119756098,0.0013,0.0491,0.2598,178.08,0,0,
3P107W,107,45132,45133,45133,10.61,16.82,Petris,2023,PA,PA23,B2,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,0 DAT,0.0233,0.41,0.056829268,0.0013,0.0233,0.2401,189.616,0,0,
3P403W,403,45132,45133,45133,10.46,15.5,Petris,2023,PA,PA23,B3,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,0 DAT,0.0266,0.41,0.064878049,0.0013,0.0266,0.2345,134.624,0,0,
3P410W,410,45132,45133,45133,10.61,17.426,Petris,2023,PA,PA23,B4,2,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,0 DAT,0.0237,0.41,0.057804878,0.0013,0.0237,0.2119,159.824,0,0,
3P204D,204,45105,45114,45114,10.5,15.83,Petris,2023,PA,PA23,B1,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.2783,0.29,0.959655172,0.0013,0.2783,0.3384,159,0,0,
3P207D,207,45105,45114,45114,10.5,16.4,Petris,2023,PA,PA23,B2,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.1277,0.29,0.440344828,0.0013,0.1277,0.1863,169.3,0,0,
3P303D,303,45105,45114,45114,10.66,15.18,Petris,2023,PA,PA23,B3,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.2315,0.29,0.798275862,0.0013,0.2315,0.3297,120.2,0,0,
3P310D,310,45105,45114,45114,10.54,15.21,Petris,2023,PA,PA23,B4,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),deposition,21 DAT,0.1949,0.29,0.672068966,0.0013,0.1949,0.2747,142.7,0,0,
3P204W,204,45132,45133,45133,10.56,15.98,Petris,2023,PA,PA23,B1,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.0601,0.29,0.207241379,0.0013,0.0601,0.3384,159,0,0,
3P207W,207,45132,45133,45133,10.76,16.49,Petris,2023,PA,PA23,B2,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.0586,0.29,0.202068966,0.0013,0.0586,0.1863,169.3,0,0,
3P303W,303,45132,45133,45133,10.71,15.92,Petris,2023,PA,PA23,B3,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.0982,0.29,0.33862069,0.0013,0.0982,0.3297,120.2,0,0,
3P310W,310,45132,45133,45133,10.62,17.23,Petris,2023,PA,PA23,B4,8,yes,standing,pyroxasulfone,mid-heading,cereal rye,rye/heading/stand,SECCE (heading),washoff,21 DAT,0.0798,0.29,0.275172414,0.0013,0.0798,0.2747,142.7,0,0,
3PBST1,STD,45113,45114,45114,10.59,16.17,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,mid-heading,control,control,control,control,0 DAT,0.4699,0.41,1.146097561,0.0013,0.4699,na,na,na,na,
3PBST2,STD,45113,45114,45114,10.58,15.3,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,mid-heading,control,control,control,control,0 DAT,0.4925,0.41,1.201219512,0.0013,0.4925,na,na,na,na,
3PBST3,STD,45113,45114,45114,10.5,16.07,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,mid-heading,control,control,control,control,0 DAT,0.3628,0.41,0.884878049,0.0013,0.3628,na,na,na,na,
3PBST4,STD,45113,45114,45114,10.46,15.53,Petris,2023,PA,PA23,na,STD,no,control,pyroxasulfone,mid-heading,control,control,control,control,0 DAT,0.3408,0.41,0.831219512,0.0013,0.3408,na,na,na,na,
2V110D,110,45598,na,na,12.917,18.59,Petris,2022,VA,VA22,B1,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,0 DAT,0.0237,0.24,0.09875,0.0028,0.0237,0.0448,127,0,0,
2V211D,211,45598,na,na,13.023,15.733,Petris,2022,VA,VA22,B2,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,0 DAT,0.0983,0.24,0.409583333,0.0028,0.0983,0.1875,226,0,0,
2V310D,310,45596,na,na,13.055,17.303,Petris,2022,VA,VA22,B3,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,0 DAT,0.0324,0.24,0.135,0.0028,0.0324,0.0498,187,0,0,
2V402D,402,45596,na,na,12.917,16.873,Petris,2022,VA,VA22,B4,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,0 DAT,0.0233,0.24,0.097083333,0.0028,0.0233,0.0513,154,0,0,
2V110W,110,45596,na,na,13.052,15.733,Petris,2022,VA,VA22,B1,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,0 DAT,0.0211,0.24,0.087916667,0.0028,0.0211,0.0448,127,0,0,
2V211W,211,45596,na,na,12.979,14.9,Petris,2022,VA,VA22,B2,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,0 DAT,0.0892,0.24,0.371666667,0.0028,0.0892,0.1875,226,0,0,
2V310W,310,45598,na,na,12.938,15.437,Petris,2022,VA,VA22,B3,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,0 DAT,0.0174,0.24,0.0725,0.0028,0.0174,0.0498,187,0,0,
2V402W,402,45598,na,na,12.843,15.657,Petris,2022,VA,VA22,B4,3,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,0 DAT,0.028,0.24,0.116666667,0.0028,0.028,0.0513,154,0,0,
2V108D,108,45598,na,na,12.9,14.69,Petris,2022,VA,VA22,B1,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,0 DAT,0.1291,0.24,0.537916667,0.0028,0.1291,0.166,146,0,0,
2V203D,203,45598,na,na,12.967,18.899,Petris,2022,VA,VA22,B2,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,0 DAT,0.1178,0.24,0.490833333,0.0028,0.1178,0.1365,178,0,0,
2V306D,306,45596,na,na,12.937,16.974,Petris,2022,VA,VA22,B3,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,0 DAT,0.0172,0.24,0.071666667,0.0028,0.0172,0.0561,171,0,0,
2V411D,411,45596,na,na,12.993,17.67,Petris,2022,VA,VA22,B4,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,0 DAT,0.0264,0.24,0.11,0.0028,0.0264,0.0703,164,0,0,
2V108W,108,45596,na,na,12.885,18.12,Petris,2022,VA,VA22,B1,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,0 DAT,0.0369,0.24,0.15375,0.0028,0.0369,0.166,146,0,0,
2V203W,203,45596,na,na,12.939,17.503,Petris,2022,VA,VA22,B2,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,0 DAT,0.0187,0.24,0.077916667,0.0028,0.0187,0.1365,178,0,0,
2V306W,306,45598,na,na,12.933,16.066,Petris,2022,VA,VA22,B3,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,0 DAT,0.0389,0.24,0.162083333,0.0028,0.0389,0.0561,171,0,0,
2V411W,411,45598,na,na,12.982,17.162,Petris,2022,VA,VA22,B4,4,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,0 DAT,0.0439,0.24,0.182916667,0.0028,0.0439,0.0703,164,0,0,
2V106D,106,45598,na,na,13.009,17.253,Petris,2022,VA,VA22,B1,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,0 DAT,0.0474,0.24,0.1975,0.0028,0.0474,0.108,130,0,16,
2V204D,204,45598,na,na,13.021,15.365,Petris,2022,VA,VA22,B2,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,0 DAT,0.2136,0.24,0.89,0.0028,0.2136,0.2702,136,0,31.5,143.66
2V307D,307,45596,na,na,12.956,17.64,Petris,2022,VA,VA22,B3,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,0 DAT,0.0195,0.24,0.08125,0.0028,0.0195,0.0494,145,0,16.5,143.66
2V406D,406,45596,na,na,12.943,18.541,Petris,2022,VA,VA22,B4,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),deposition,0 DAT,0.0516,0.24,0.215,0.0028,0.0516,0.0901,130,0,28,
2V106W,106,45596,na,na,12.878,15.911,Petris,2022,VA,VA22,B1,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,0 DAT,0.0606,0.24,0.2525,0.0028,0.0606,0.108,130,0,16,
2V204W,204,45596,na,na,12.929,16.257,Petris,2022,VA,VA22,B2,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,0 DAT,0.0566,0.24,0.235833333,0.0028,0.0566,0.2702,136,0,31.5,
2V307W,307,45598,na,na,12.887,14.464,Petris,2022,VA,VA22,B3,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,0 DAT,0.0299,0.24,0.124583333,0.0028,0.0299,0.0494,145,0,16.5,
2V406W,406,45598,na,na,12.852,16.32,Petris,2022,VA,VA22,B4,5,yes,rolled,pyroxasulfone,anthesis,clover/rye,rye-clover/anthesis/roll,SECCE-TRIPR (roll),washoff,0 DAT,0.0385,0.24,0.160416667,0.0028,0.0385,0.0901,130,0,28,
2V105D,105,45598,na,na,12.947,17.19,Petris,2022,VA,VA22,B1,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,0 DAT,0.0221,0.24,0.092083333,0.0028,0.0221,0.1198,161,14.5,0,
2V208D,208,45598,na,na,12.972,15.56,Petris,2022,VA,VA22,B2,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,0 DAT,0.0129,0.24,0.05375,0.0028,0.0129,0.0643,211,33,0,
2V311D,311,45596,na,na,12.962,16.549,Petris,2022,VA,VA22,B3,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,0 DAT,0.0075,0.24,0.03125,0.0028,0.0075,0.0696,120,39,0,
2V403D,403,45596,na,na,12.93,18.777,Petris,2022,VA,VA22,B4,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),deposition,0 DAT,0.0111,0.24,0.04625,0.0028,0.0111,0.0539,177,53,0,
2V105W,105,45596,na,na,13.013,15.152,Petris,2022,VA,VA22,B1,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,0 DAT,0.0977,0.24,0.407083333,0.0028,0.0977,0.1198,161,14.5,0,
2V208W,208,45596,na,na,12.996,17.839,Petris,2022,VA,VA22,B2,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,0 DAT,0.0514,0.24,0.214166667,0.0028,0.0514,0.0643,211,33,0,
2V311W,311,45598,na,na,12.97,17.839,Petris,2022,VA,VA22,B3,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,0 DAT,0.0621,0.24,0.25875,0.0028,0.0621,0.0696,120,39,0,
2V403W,403,45598,na,na,12.865,15.85,Petris,2022,VA,VA22,B4,6,yes,rolled,pyroxasulfone,anthesis,vetch/rye,rye-vetch/anthesis/roll,SECCE-VICVI (roll),washoff,0 DAT,0.0428,0.24,0.178333333,0.0028,0.0428,0.0539,177,53,0,
2V104D,104,45596,na,na,12.972,17.889,Petris,2022,VA,VA22,B1,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,21 DAT,0.0043,0.24,0.017916667,0.0028,0.0043,0.0367,174,0,0,
2V205D,205,45596,na,na,12.845,15.697,Petris,2022,VA,VA22,B2,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,21 DAT,0.1654,0.24,0.689166667,0.0028,0.1654,0.2106,124,0,0,
2V304D,304,45593,na,na,12.998,17.197,Petris,2022,VA,VA22,B3,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,21 DAT,0.0241,0.24,0.100416667,0.0028,0.0241,0.0821,117,0,0,
2V408D,408,45593,na,na,13.045,16.301,Petris,2022,VA,VA22,B4,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),deposition,21 DAT,0.0119,0.24,0.049583333,0.0028,0.0119,0.061,172,0,0,
2V104W,104,45593,na,na,12.861,17.662,Petris,2022,VA,VA22,B1,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,21 DAT,0.0324,0.24,0.135,0.0028,0.0324,0.0367,174,0,0,
2V205W,205,45593,na,na,12.903,14.873,Petris,2022,VA,VA22,B2,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,21 DAT,0.0452,0.24,0.188333333,0.0028,0.0452,0.2106,124,0,0,
2V304W,304,45596,na,na,13.026,15.096,Petris,2022,VA,VA22,B3,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,21 DAT,0.058,0.24,0.241666667,0.0028,0.058,0.0821,117,0,0,
2V408W,408,45593,na,na,12.969,17.165,Petris,2022,VA,VA22,B4,9,yes,standing,pyroxasulfone,anthesis,cereal rye,rye/anthesis/stand,SECCE (anthesis),washoff,21 DAT,0.0491,0.24,0.204583333,0.0028,0.0491,0.061,172,0,0,
2V102D,102,45593,na,na,13.017,17.03,Petris,2022,VA,VA22,B1,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,21 DAT,0.0883,0.24,0.367916667,0.0028,0.0883,0.1537,110,0,0,
2V209D,209,45593,na,na,12.959,15.52,Petris,2022,VA,VA22,B2,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,21 DAT,0.0477,0.24,0.19875,0.0028,0.0477,0.1398,149,0,0,
2V312D,312,45593,na,na,12.913,16.937,Petris,2022,VA,VA22,B3,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,21 DAT,0.0429,0.24,0.17875,0.0028,0.0429,0.1366,162,0,0,
2V405D,405,45596,na,na,12.958,17.038,Petris,2022,VA,VA22,B4,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),deposition,21 DAT,0.1226,0.24,0.510833333,0.0028,0.1226,0.1429,118,0,0,
2V102W,102,45596,na,na,12.929,16.573,Petris,2022,VA,VA22,B1,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,21 DAT,0.0654,0.24,0.2725,0.0028,0.0654,0.1537,110,0,0,
2V209W,209,45593,na,na,12.938,15.507,Petris,2022,VA,VA22,B2,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,21 DAT,0.0921,0.24,0.38375,0.0028,0.0921,0.1398,149,0,0,176
2V312W,312,45596,na,na,12.936,15.661,Petris,2022,VA,VA22,B3,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,21 DAT,0.0937,0.24,0.390416667,0.0028,0.0937,0.1366,162,0,0,176
2V405W,405,45596,na,na,12.997,10.066,Petris,2022,VA,VA22,B4,10,yes,rolled,pyroxasulfone,anthesis,cereal rye,rye/anthesis/roll,SECCE (roll),washoff,21 DAT,0.0203,0.24,0.084583333,0.0028,0.0203,0.1429,118,0,0,
